Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,HST,AvgLast5AwayGoalsScored,AS,AvgLast5HomeCorners,AvgAwayCornersConceded,HF,AF,AvgAwayGoalsScored,AvgAwayGoalsConceded,Last5HomeOver2.5Perc,AvgLast5HomeCornersConceded,AvgAHA,AvgLast5HomeGoalsScored,Last5AwayOver2.5Perc,AwayOver2.5Perc,MaxC_lt_2.5,AvgC_gt_2.5,PredictedTotalCorners,HomeOver2.5Perc,AvgHomeGoalsConceded,AvgLast5AwayGoalsConceded,PredictedAwayCorners,HS,AvgLast5AwayCorners,PredictedTotalCorners_Last5,AvgLast5AwayCornersConceded,PredictedHomeCorners,AvgHomeGoalsScored,AST,AvgLast5HomeGoalsConceded,Over2.5,OverUnder10.5Corners
2023-08-20,I1,17:30,Sassuolo,Atalanta,A,D,2023/2024,3,2.0,16,7.0,4.16,9,13,1.58,1.37,0.0,7.0,1.84,0.0,0.0,63.16,2.43,1.67,10.46,47.37,1.79,0.0,5.13,11,7.0,14.0,7.0,5.33,1.21,6,2.0,0,1
2023-08-26,I1,17:30,Frosinone,Atalanta,H,H,2023/2024,5,1.5,18,3.5,4.16,10,10,1.58,1.37,100.0,6.5,1.84,1.5,50.0,63.16,2.21,1.73,10.51,73.68,1.68,1.0,5.06,13,7.0,10.5,5.0,5.45,1.47,6,2.0,1,0
2023-09-17,I1,17:00,Fiorentina,Atalanta,H,H,2023/2024,8,1.67,11,3.0,4.16,8,14,1.58,1.37,100.0,3.5,2.06,2.5,66.67,63.16,2.03,1.87,9.2,68.42,1.16,1.67,4.3,15,6.0,9.0,4.33,4.9,1.95,4,2.0,1,0
2023-09-27,I1,17:30,Verona,Atalanta,A,A,2023/2024,2,1.5,8,2.67,4.16,10,25,1.58,1.37,33.33,5.67,1.82,0.67,50.0,63.16,1.97,1.99,9.26,57.89,1.37,1.25,5.04,11,4.75,7.42,4.25,4.22,1.21,2,0.67,0,0
2023-10-08,I1,14:00,Lazio,Atalanta,H,H,2023/2024,4,1.6,12,6.0,4.16,7,10,1.58,1.37,25.0,3.0,1.85,1.5,60.0,63.16,1.83,2.11,9.26,26.32,0.74,1.6,4.22,12,5.0,11.0,4.2,5.04,1.21,4,1.0,1,0
2023-10-30,I1,17:30,Empoli,Atalanta,A,A,2023/2024,2,1.8,18,4.8,4.16,10,13,1.58,1.37,20.0,5.6,1.87,0.2,80.0,63.16,2.23,1.71,9.4,31.58,1.21,1.6,5.02,9,4.8,9.6,3.4,4.38,0.79,6,1.2,1,0
2023-11-12,I1,14:00,Udinese,Atalanta,D,H,2023/2024,4,1.8,8,5.4,4.16,13,13,1.58,1.37,20.0,4.4,2.04,0.8,60.0,63.16,1.96,1.95,9.48,47.37,1.53,1.4,4.85,13,4.8,10.2,4.2,4.63,1.11,2,1.2,0,1
2023-12-04,I1,19:45,Torino,Atalanta,H,H,2023/2024,5,1.4,10,6.4,4.16,12,14,1.58,1.37,60.0,2.2,2.09,1.2,60.0,63.16,1.71,2.24,9.34,26.32,0.47,1.4,4.04,9,4.6,11.0,4.4,5.3,0.95,4,1.0,1,0
2023-12-23,I1,14:00,Bologna,Atalanta,H,D,2023/2024,1,1.2,12,2.2,4.16,10,14,1.58,1.37,20.0,4.0,1.95,1.6,60.0,63.16,1.63,2.42,8.73,36.84,0.63,1.6,4.29,9,5.0,7.2,4.0,4.44,1.74,2,0.2,0,0
2024-01-07,I1,19:45,Roma,Atalanta,D,D,2023/2024,6,1.0,8,4.6,4.16,14,14,1.58,1.37,40.0,2.8,1.84,1.8,40.0,63.16,1.69,2.3,8.98,52.63,1.0,1.2,4.35,16,4.8,9.4,4.4,4.63,2.0,2,0.8,0,1
2024-02-11,I1,17:00,Genoa,Atalanta,A,A,2023/2024,6,1.2,14,6.4,4.16,8,13,1.58,1.37,40.0,5.2,2.09,1.0,40.0,63.16,1.73,2.25,9.52,42.11,1.16,1.4,4.69,15,4.4,10.8,5.2,4.83,1.42,9,1.4,1,1
2024-02-25,I1,19:45,Milan,Atalanta,D,D,2023/2024,7,1.2,8,3.6,4.16,12,16,1.58,1.37,40.0,3.2,1.81,1.6,40.0,63.16,2.13,1.77,9.09,52.63,0.89,1.4,4.14,20,3.6,7.2,4.8,4.95,2.0,3,0.8,0,0
2024-02-28,I1,19:45,Inter,Atalanta,H,H,2023/2024,7,1.2,6,10.2,4.16,10,15,1.58,1.37,60.0,1.4,2.07,2.6,40.0,63.16,2.21,1.73,10.29,52.63,0.58,1.6,3.7,15,3.2,13.4,4.8,6.59,2.32,1,0.2,1,0
2024-03-10,I1,17:00,Juventus,Atalanta,D,A,2023/2024,5,1.6,7,6.2,4.16,12,10,1.58,1.37,60.0,3.8,1.9,1.8,60.0,63.16,1.67,2.28,9.68,26.32,0.58,1.8,4.14,18,3.2,9.4,5.2,5.54,1.37,3,1.2,1,0
2024-03-30,I1,11:30,Napoli,Atalanta,A,A,2023/2024,6,2.0,12,7.6,4.16,6,13,1.58,1.37,60.0,3.4,2.03,1.2,80.0,63.16,2.02,1.87,10.43,63.16,1.42,1.6,3.98,20,3.2,10.8,5.4,6.45,1.26,6,1.4,1,1
2024-04-07,I1,17:00,Cagliari,Atalanta,H,D,2023/2024,3,1.4,7,5.4,4.16,16,19,1.58,1.37,60.0,4.2,1.9,1.8,80.0,63.16,2.04,1.84,9.45,63.16,1.68,1.8,4.58,11,3.2,8.6,4.8,4.87,1.47,2,1.6,1,0
2024-04-21,I1,19:45,Monza,Atalanta,A,A,2023/2024,2,1.6,12,3.8,4.16,8,13,1.58,1.37,80.0,5.4,1.9,1.8,100.0,63.16,2.12,1.84,9.1,42.11,1.37,1.8,4.57,17,4.2,8.0,4.2,4.53,1.21,6,2.4,1,0
2024-05-06,I1,17:00,Salernitana,Atalanta,A,H,2023/2024,2,2.0,17,4.2,4.16,12,10,1.58,1.37,40.0,6.6,1.99,0.6,100.0,63.16,2.84,1.48,9.63,68.42,2.0,1.2,5.18,9,5.4,9.6,3.6,4.45,0.89,4,1.8,1,0
2024-05-18,I1,17:00,Lecce,Atalanta,A,D,2023/2024,3,2.0,19,5.6,4.16,7,20,1.58,1.37,0.0,3.8,1.98,0.4,80.0,63.16,2.03,1.88,9.34,36.84,1.42,0.8,4.55,11,5.8,11.4,3.2,4.79,0.89,9,1.0,0,0
2024-08-19,I1,17:30,Lecce,Atalanta,A,A,2024/2025,5,4.0,10,5.0,3.58,10,24,2.21,0.68,100.0,3.0,1.87,0.0,100.0,57.89,1.88,2.02,9.11,42.11,1.63,0.0,4.38,19,3.0,8.0,5.0,4.73,0.68,6,4.0,1,0
2024-08-25,I1,17:30,Torino,Atalanta,H,D,2024/2025,6,2.5,24,4.0,3.58,8,13,2.21,0.68,100.0,6.0,1.99,2.0,100.0,57.89,1.87,2.04,8.8,15.79,0.95,1.0,4.54,13,4.5,8.5,4.5,4.26,0.89,8,1.0,1,0
2024-08-30,I1,19:45,Inter,Atalanta,H,H,2024/2025,5,1.67,11,6.5,3.58,6,15,2.21,0.68,50.0,5.0,1.92,3.0,100.0,57.89,2.39,1.64,9.96,63.16,1.11,2.0,4.16,13,4.33,10.83,4.0,5.8,2.11,1,0.0,1,0
2024-09-28,I1,19:45,Bologna,Atalanta,D,D,2024/2025,1,1.5,23,5.0,3.58,16,12,2.21,0.68,0.0,5.67,2.08,1.0,75.0,57.89,1.79,2.17,9.68,47.37,0.95,1.75,4.4,5,5.5,10.5,3.5,5.28,1.74,5,1.0,0,1
2024-10-20,I1,14:00,Venezia,Atalanta,A,A,2024/2025,4,1.6,16,2.67,3.58,12,6,2.21,0.68,0.0,4.0,1.78,0.67,60.0,57.89,2.51,1.58,8.49,31.58,1.16,1.4,4.81,12,5.4,8.07,3.2,3.68,0.89,7,1.0,0,0
2024-11-03,I1,11:30,Napoli,Atalanta,A,A,2024/2025,3,1.4,12,6.2,3.58,10,8,2.21,0.68,60.0,3.2,2.05,1.6,60.0,57.89,1.92,2.0,9.76,47.37,0.68,1.4,4.18,13,5.4,11.6,3.0,5.58,1.68,3,1.0,1,0
2024-11-23,I1,19:45,Parma,Atalanta,A,A,2024/2025,3,1.8,15,4.8,3.58,6,8,2.21,0.68,60.0,4.8,2.06,1.2,60.0,57.89,2.69,1.51,8.69,52.63,1.47,1.2,4.83,9,5.2,10.0,2.6,3.86,1.32,6,2.2,1,0
2024-12-02,I1,19:45,Roma,Atalanta,A,D,2024/2025,1,2.2,18,3.6,3.58,17,13,2.21,0.68,40.0,3.6,1.92,1.0,40.0,57.89,2.0,1.91,8.14,52.63,0.79,0.4,4.24,5,5.2,8.8,2.4,3.9,1.95,7,1.4,0,0
2024-12-14,I1,14:00,Cagliari,Atalanta,A,D,2024/2025,8,2.2,12,6.2,3.58,16,10,2.21,0.68,40.0,4.6,1.9,1.4,40.0,57.89,2.25,1.72,9.51,57.89,1.47,0.2,4.6,12,4.4,10.6,2.4,4.91,1.26,2,1.6,0,0
2024-12-28,I1,19:45,Lazio,Atalanta,D,H,2024/2025,5,2.0,14,3.6,3.58,6,11,2.21,0.68,80.0,3.2,2.06,1.8,40.0,57.89,1.93,1.98,9.2,63.16,1.37,0.4,4.23,11,4.8,8.4,2.4,4.97,1.74,4,1.6,0,0
2025-01-11,I1,14:00,Udinese,Atalanta,D,D,2024/2025,3,1.4,4,5.6,3.58,4,16,2.21,0.68,40.0,4.4,1.81,0.6,20.0,57.89,2.01,1.93,9.01,52.63,1.42,0.4,4.63,12,4.8,10.4,2.6,4.38,1.16,2,1.8,0,0
2025-01-25,I1,14:00,Como,Atalanta,A,H,2024/2025,5,1.2,5,3.8,3.58,15,10,2.21,0.68,60.0,4.0,1.87,2.0,20.0,57.89,2.15,1.78,8.56,47.37,1.37,0.4,4.24,15,4.8,8.6,3.0,4.32,1.47,3,1.0,1,0
2025-02-08,I1,14:00,Verona,Atalanta,A,A,2024/2025,7,1.8,17,5.4,3.58,10,6,2.21,0.68,60.0,5.4,1.9,0.2,40.0,57.89,2.22,1.77,8.99,57.89,1.89,0.4,4.52,18,4.4,9.8,4.0,4.47,0.79,7,2.6,1,0
2025-02-23,I1,17:00,Empoli,Atalanta,A,A,2024/2025,1,2.6,14,4.6,3.58,4,17,2.21,0.68,60.0,4.0,1.95,0.6,60.0,57.89,2.32,1.7,8.68,36.84,1.37,0.4,4.47,10,4.2,8.8,4.2,4.21,0.53,8,2.6,1,0
2025-03-09,I1,19:45,Juventus,Atalanta,A,A,2024/2025,2,3.2,19,5.6,3.58,12,11,2.21,0.68,40.0,4.2,2.05,1.8,80.0,57.89,1.82,2.11,9.28,42.11,0.79,0.2,4.19,9,3.8,9.4,4.2,5.09,1.63,9,1.0,1,0
2025-03-30,I1,14:00,Fiorentina,Atalanta,H,H,2024/2025,4,3.2,9,2.2,3.58,7,16,2.21,0.68,40.0,4.2,2.04,1.6,80.0,57.89,2.01,1.88,7.99,63.16,0.95,0.4,4.31,12,4.0,6.2,3.6,3.68,1.68,0,0.4,0,0
2025-04-20,I1,19:45,Milan,Atalanta,A,D,2024/2025,1,3.0,11,5.4,3.58,8,7,2.21,0.68,60.0,5.2,1.99,1.2,60.0,57.89,2.51,1.59,9.64,47.37,0.84,0.2,4.48,12,4.0,9.4,4.2,5.16,1.58,2,1.2,0,1
2025-05-04,I1,14:00,Monza,Atalanta,A,A,2024/2025,7,2.8,15,3.6,3.58,9,10,2.21,0.68,40.0,4.6,1.83,0.4,60.0,57.89,2.84,1.44,8.21,47.37,1.63,0.2,4.56,13,5.0,8.6,3.4,3.65,0.68,5,2.2,1,0
2025-05-17,I1,19:45,Genoa,Atalanta,A,H,2024/2025,5,2.4,13,5.0,3.58,10,14,2.21,0.68,60.0,4.0,1.97,1.2,60.0,57.89,1.98,1.98,8.89,42.11,1.32,0.6,4.53,12,4.2,9.2,4.2,4.36,1.11,6,1.6,1,0
2025-08-30,I1,17:30,Parma,Atalanta,D,D,2025/2026,3,1.0,11,1.0,5.5,8,15,1.2,1.1,0.0,2.0,1.92,1.0,0.0,30.0,2.1,1.78,7.6,27.27,1.18,1.0,4.07,7,2.0,3.0,1.0,3.53,0.64,3,1.0,0,0
2025-09-21,I1,14:00,Torino,Atalanta,A,A,2025/2026,5,2.0,9,4.0,5.5,11,9,1.2,1.1,50.0,1.5,1.78,0.0,50.0,30.0,1.86,1.99,7.86,63.64,1.82,0.5,3.69,11,1.0,5.0,1.0,4.17,1.0,5,1.5,1,0
2025-09-27,I1,17:00,Juventus,Atalanta,D,A,2025/2026,10,1.67,12,8.33,5.5,6,7,1.2,1.1,33.33,6.67,1.94,2.33,33.33,30.0,1.83,1.97,10.37,54.55,0.73,0.67,4.43,24,2.33,10.66,5.33,5.94,2.09,2,1.33,0,1
2025-10-25,I1,19:45,Cremonese,Atalanta,D,D,2025/2026,5,1.5,20,3.75,5.5,6,8,1.2,1.1,25.0,5.25,1.76,1.25,25.0,30.0,2.4,1.59,8.73,40.0,1.3,0.75,4.83,9,4.25,8.0,4.5,3.9,1.1,6,1.0,0,1
2025-11-01,I1,14:00,Udinese,Atalanta,H,H,2025/2026,5,1.2,5,4.4,5.5,14,11,1.2,1.1,40.0,4.0,2.02,1.2,20.0,30.0,2.06,1.78,8.96,45.45,1.45,0.8,4.39,11,4.2,8.6,4.6,4.57,1.0,0,1.4,0,0
2025-11-22,I1,19:45,Napoli,Atalanta,H,H,2025/2026,6,1.2,14,4.4,5.5,11,12,1.2,1.1,80.0,3.4,1.93,2.2,40.0,30.0,1.7,2.15,9.64,60.0,0.8,1.2,3.88,11,4.4,8.8,5.4,5.76,1.7,3,1.0,1,0
2025-12-06,I1,19:45,Verona,Atalanta,H,H,2025/2026,7,0.8,12,4.0,5.5,14,7,1.2,1.1,80.0,4.2,1.82,1.4,40.0,30.0,1.91,1.91,9.33,63.64,1.73,1.8,4.54,12,5.4,9.4,6.2,4.79,1.0,5,1.6,1,0
2025-12-21,I1,19:45,Genoa,Atalanta,A,D,2025/2026,3,0.8,16,3.8,5.5,11,19,1.2,1.1,60.0,5.8,1.89,1.0,40.0,30.0,1.67,2.19,9.01,50.0,1.25,1.6,4.83,6,6.4,10.2,4.6,4.18,1.0,4,1.6,0,1
2026-01-07,I1,17:30,Bologna,Atalanta,A,A,2025/2026,2,1.0,11,5.8,5.5,16,15,1.2,1.1,20.0,5.0,1.84,0.8,40.0,30.0,1.83,1.97,10.09,40.0,1.0,1.4,4.51,11,5.6,11.4,5.4,5.58,1.2,5,1.4,0,1
2026-01-16,I1,19:45,Pisa,Atalanta,D,D,2025/2026,6,1.2,9,4.6,5.5,12,11,1.2,1.1,20.0,4.0,1.91,0.2,40.0,30.0,2.05,1.8,9.41,9.09,1.0,1.4,4.64,14,5.0,9.6,6.4,4.77,0.18,4,1.8,0,1
2023-08-27,I1,17:30,Juventus,Bologna,D,A,2023/2024,3,1.0,9,5.0,5.26,14,13,1.11,1.05,0.0,1.0,2.05,1.0,0.0,47.37,2.03,1.98,8.69,26.32,0.58,1.0,3.01,14,1.0,6.0,5.0,5.68,1.37,4,1.0,0,0
2023-09-18,I1,19:45,Verona,Bologna,D,D,2023/2024,1,0.5,11,2.0,5.26,18,10,1.11,1.05,50.0,8.0,2.09,1.0,0.0,47.37,2.02,1.97,8.82,57.89,1.37,0.5,4.41,9,2.5,4.5,4.0,4.41,1.21,4,0.5,0,0
2023-09-28,I1,17:30,Monza,Bologna,D,D,2023/2024,3,0.33,7,7.67,5.26,9,13,1.11,1.05,0.0,3.67,1.79,1.0,0.0,47.37,2.03,1.93,8.95,42.11,1.37,0.33,3.68,12,3.33,11.0,5.0,5.27,1.21,5,0.33,0,1
2023-10-07,I1,14:00,Inter,Bologna,D,H,2023/2024,5,0.75,8,5.8,5.26,11,9,1.11,1.05,80.0,3.4,2.0,2.8,25.0,47.37,2.6,1.6,9.88,52.63,0.58,0.75,3.38,14,4.25,10.05,5.5,6.5,2.32,3,1.0,1,1
2023-10-28,I1,14:00,Sassuolo,Bologna,D,D,2023/2024,6,0.8,9,6.8,5.26,11,10,1.11,1.05,40.0,3.4,1.92,1.6,20.0,47.37,2.26,1.75,9.27,47.37,1.79,0.8,3.82,17,3.8,10.6,5.6,5.45,1.21,5,1.4,0,0
2023-11-12,I1,14:00,Fiorentina,Bologna,H,D,2023/2024,4,0.8,11,5.8,5.26,19,15,1.11,1.05,60.0,2.8,1.81,1.6,40.0,47.37,1.78,2.11,8.9,68.42,1.16,1.0,3.42,12,4.2,10.0,4.6,5.48,1.95,4,1.2,1,0
2023-12-03,I1,11:30,Lecce,Bologna,D,D,2023/2024,4,1.0,11,4.0,5.26,12,18,1.11,1.05,40.0,2.8,2.11,0.8,40.0,47.37,1.61,2.49,8.73,36.84,1.42,1.2,3.63,14,4.0,8.0,5.2,5.1,0.89,4,1.8,0,0
2023-12-10,I1,17:00,Salernitana,Bologna,A,A,2023/2024,2,1.4,10,5.6,5.26,20,15,1.11,1.05,80.0,5.4,1.78,1.0,60.0,47.37,1.75,2.2,9.2,68.42,2.0,1.4,4.21,9,3.2,8.8,4.8,4.99,0.89,5,2.2,1,0
2023-12-30,I1,14:00,Udinese,Bologna,H,H,2023/2024,7,1.0,14,4.4,5.26,15,14,1.11,1.05,60.0,7.4,1.91,2.0,60.0,47.37,1.62,2.46,9.23,47.37,1.53,1.6,4.36,15,3.2,7.6,4.8,4.87,1.11,5,1.4,1,1
2024-01-14,I1,14:00,Cagliari,Bologna,H,D,2023/2024,2,1.0,11,6.2,5.26,12,8,1.11,1.05,60.0,5.4,2.11,1.4,80.0,47.37,1.56,2.56,9.27,63.16,1.68,1.8,4.12,4,3.8,10.0,4.0,5.15,1.47,4,0.8,1,0
2024-01-27,I1,19:45,Milan,Bologna,D,D,2023/2024,4,1.2,15,4.4,5.26,16,12,1.11,1.05,80.0,4.6,1.93,2.4,80.0,47.37,1.83,2.14,8.92,52.63,0.89,1.8,3.62,14,3.4,7.8,4.8,5.3,2.0,4,0.8,1,0
2024-02-18,I1,11:30,Lazio,Bologna,A,D,2023/2024,7,1.4,11,5.6,5.26,5,11,1.11,1.05,40.0,4.0,1.87,1.0,100.0,47.37,1.56,2.57,8.9,26.32,0.74,1.8,3.52,12,3.4,9.0,5.2,5.38,1.21,3,1.0,1,1
2024-03-03,I1,17:00,Atalanta,Bologna,A,H,2023/2024,2,1.4,11,7.0,5.26,11,12,1.11,1.05,80.0,2.8,1.9,2.8,100.0,47.37,1.9,2.0,9.46,68.42,0.84,1.8,3.46,11,3.6,10.6,5.4,6.0,2.21,6,0.6,1,0
2024-03-15,I1,19:45,Empoli,Bologna,A,D,2023/2024,1,1.6,20,4.6,5.26,19,12,1.11,1.05,20.0,4.8,2.05,0.8,80.0,47.37,1.66,2.35,9.0,31.58,1.21,1.2,4.17,10,3.4,8.0,5.4,4.83,0.79,9,0.6,0,1
2024-04-07,I1,11:30,Frosinone,Bologna,D,D,2023/2024,5,1.4,13,7.6,5.26,10,14,1.11,1.05,60.0,4.0,1.91,1.0,60.0,47.37,1.94,1.97,9.98,73.68,1.68,0.8,3.75,12,2.8,10.4,6.0,6.23,1.47,5,2.0,0,0
2024-04-22,I1,17:30,Roma,Bologna,A,A,2023/2024,5,1.6,11,3.6,5.26,8,12,1.11,1.05,60.0,5.4,1.82,1.6,60.0,47.37,1.55,2.59,8.83,52.63,1.0,0.6,3.79,14,3.0,6.6,6.8,5.04,2.0,3,1.8,1,0
2024-05-03,I1,19:45,Torino,Bologna,D,D,2023/2024,1,1.2,5,5.0,5.26,14,11,1.11,1.05,0.0,3.4,1.93,0.2,40.0,47.37,1.5,2.71,8.95,26.32,0.47,0.4,3.39,8,3.2,8.2,5.6,5.56,0.95,1,0.0,0,0
2024-05-11,I1,17:00,Napoli,Bologna,A,A,2023/2024,6,1.2,11,8.8,5.26,15,12,1.11,1.05,60.0,3.8,2.01,1.0,20.0,47.37,1.97,1.95,10.33,63.16,1.42,0.2,3.41,16,3.4,12.2,6.2,6.92,1.26,4,2.0,0,1
2024-05-24,I1,19:45,Genoa,Bologna,H,H,2023/2024,3,1.0,11,2.6,5.26,11,11,1.11,1.05,40.0,6.8,1.86,1.6,20.0,47.37,1.97,1.94,8.87,42.11,1.16,0.6,4.12,14,3.4,6.0,5.4,4.75,1.42,1,0.6,0,0
2024-08-25,I1,19:45,Napoli,Bologna,H,H,2024/2025,5,0.0,9,7.0,3.21,11,17,1.26,1.53,100.0,5.0,1.94,3.0,100.0,57.89,1.8,2.12,9.73,47.37,0.68,3.0,3.77,16,5.0,12.0,7.0,5.96,1.68,2,0.0,1,1
2024-09-14,I1,14:00,Como,Bologna,D,H,2024/2025,4,1.0,14,4.0,3.21,17,12,1.26,1.53,100.0,3.0,1.77,2.0,100.0,57.89,1.62,2.44,8.01,47.37,1.37,2.5,3.51,14,4.0,8.0,5.5,4.5,1.47,4,2.0,1,0
2024-09-22,I1,14:00,Monza,Bologna,A,D,2024/2025,3,1.33,15,3.67,3.21,20,16,1.26,1.53,33.33,4.33,2.0,0.67,100.0,57.89,1.58,2.62,7.47,47.37,1.63,2.0,3.81,6,3.33,7.0,4.33,3.66,0.68,8,1.33,1,0
2024-10-19,I1,14:00,Genoa,Bologna,D,A,2024/2025,4,1.5,12,2.8,3.21,20,12,1.26,1.53,60.0,4.0,1.83,1.0,100.0,57.89,1.72,2.24,7.97,42.11,1.32,2.0,3.99,10,4.25,7.05,3.5,3.98,1.11,7,2.0,1,0
2024-10-29,I1,17:30,Cagliari,Bologna,A,A,2024/2025,2,1.6,11,7.6,3.21,17,18,1.26,1.53,40.0,5.6,2.04,0.8,80.0,57.89,1.92,1.99,9.23,57.89,1.47,1.6,4.09,14,3.8,11.4,4.2,5.14,1.26,4,2.2,0,0
2024-11-10,I1,14:00,Roma,Bologna,A,A,2024/2025,5,2.2,15,3.6,3.21,16,21,1.26,1.53,60.0,3.0,2.04,1.6,80.0,57.89,1.66,2.31,7.38,52.63,0.79,1.4,3.45,15,3.4,7.0,3.6,3.93,1.95,4,1.0,1,0
2024-11-24,I1,19:45,Lazio,Bologna,H,D,2024/2025,4,1.8,3,5.2,3.21,14,14,1.26,1.53,100.0,3.2,1.95,2.4,80.0,57.89,1.87,2.01,8.62,63.16,1.37,1.6,3.48,13,2.8,8.0,3.4,5.14,1.74,1,0.6,1,0
2024-12-07,I1,17:00,Juventus,Bologna,D,A,2024/2025,3,1.8,10,6.2,3.21,18,14,1.26,1.53,40.0,3.8,1.93,1.6,80.0,57.89,1.6,2.55,8.49,42.11,0.79,1.8,3.54,10,3.2,9.4,3.2,4.95,1.63,4,1.0,1,0
2024-12-21,I1,14:00,Torino,Bologna,A,D,2024/2025,0,1.8,8,3.4,3.21,11,17,1.26,1.53,0.0,3.2,2.05,0.4,60.0,57.89,1.54,2.62,7.48,15.79,0.95,1.4,3.44,6,1.8,5.2,3.8,4.04,0.89,5,1.0,0,0
2025-01-15,I1,19:45,Inter,Bologna,D,H,2024/2025,6,1.8,14,6.6,3.21,19,13,1.26,1.53,40.0,2.0,1.78,1.8,80.0,57.89,2.04,1.84,8.69,63.16,1.11,1.8,3.08,12,2.0,8.6,3.0,5.61,2.11,6,0.8,1,0
2025-01-25,I1,19:45,Empoli,Bologna,D,D,2024/2025,1,1.4,9,6.2,3.21,25,13,1.26,1.53,40.0,4.2,1.76,0.8,60.0,57.89,1.63,2.38,7.85,36.84,1.37,1.6,3.74,5,2.2,8.4,2.6,4.11,0.53,8,1.6,0,0
2025-02-09,I1,17:00,Lecce,Bologna,D,D,2024/2025,1,1.4,8,6.0,3.21,14,16,1.26,1.53,60.0,4.4,1.9,0.6,40.0,57.89,1.7,2.34,8.55,42.11,1.63,1.0,3.99,6,3.2,9.2,3.2,4.56,0.68,2,1.4,0,1
2025-02-22,I1,14:00,Parma,Bologna,H,H,2024/2025,3,1.0,16,3.2,3.21,14,13,1.26,1.53,40.0,4.8,1.91,1.2,20.0,57.89,2.01,1.95,7.73,52.63,1.47,1.0,4.08,4,3.2,6.4,3.0,3.65,1.32,1,1.2,0,0
2025-03-09,I1,11:30,Verona,Bologna,A,A,2024/2025,2,1.0,12,4.8,3.21,23,11,1.26,1.53,60.0,3.0,2.02,0.4,40.0,57.89,1.73,2.26,7.83,57.89,1.89,1.2,3.67,7,3.8,8.6,2.4,4.16,0.79,6,2.0,1,0
2025-03-29,I1,14:00,Venezia,Bologna,A,D,2024/2025,3,0.8,13,4.4,3.21,14,21,1.26,1.53,0.0,6.4,1.81,0.2,20.0,57.89,1.8,2.15,8.0,31.58,1.16,0.8,4.34,6,3.8,8.2,2.2,3.66,0.89,4,0.6,0,0
2025-04-13,I1,11:30,Atalanta,Bologna,H,H,2024/2025,2,0.6,12,5.6,3.21,17,12,1.26,1.53,0.0,3.8,1.84,0.4,20.0,57.89,2.01,1.92,8.18,52.63,1.26,1.0,3.46,4,4.0,9.6,2.6,4.72,1.89,5,0.6,0,0
2025-04-28,I1,17:30,Udinese,Bologna,D,D,2024/2025,4,0.6,12,5.6,3.21,21,10,1.26,1.53,40.0,5.2,1.86,0.8,20.0,57.89,1.66,2.32,8.36,52.63,1.42,1.0,4.1,13,4.2,9.8,2.4,4.26,1.16,1,1.0,0,1
2025-05-09,I1,19:45,Milan,Bologna,H,D,2024/2025,5,0.8,10,4.0,3.21,5,14,1.26,1.53,80.0,4.6,1.83,1.6,40.0,57.89,1.97,1.91,8.69,47.37,0.84,1.2,3.89,10,4.2,8.2,3.0,4.8,1.58,4,1.4,1,0
2025-05-18,I1,19:45,Fiorentina,Bologna,H,H,2024/2025,5,0.8,15,1.6,3.21,21,17,1.26,1.53,60.0,4.4,1.91,1.8,40.0,57.89,1.63,2.32,7.3,63.16,0.95,1.6,3.82,6,4.4,6.0,3.2,3.48,1.68,3,0.6,1,0
2025-08-23,I1,19:45,Roma,Bologna,H,D,2025/2026,4,0.0,10,2.0,4.5,15,13,1.67,1.42,0.0,4.0,1.96,1.0,0.0,58.33,1.68,2.17,8.27,18.18,0.55,1.0,3.8,14,4.0,6.0,2.0,4.47,1.27,2,0.0,0,0
2025-09-14,I1,19:45,Milan,Bologna,H,D,2025/2026,3,0.0,5,8.0,4.5,17,16,1.67,1.42,50.0,3.0,1.9,1.0,0.0,58.33,1.79,2.02,9.65,54.55,0.82,1.0,3.88,14,4.0,12.0,4.5,5.77,1.55,0,1.0,0,1
2025-09-28,I1,17:00,Lecce,Bologna,D,D,2025/2026,4,0.67,14,3.67,4.5,13,13,1.67,1.42,66.67,7.0,2.03,1.0,33.33,58.33,1.62,2.28,9.17,41.67,1.25,1.33,4.62,12,5.67,9.34,4.0,4.55,0.58,5,2.0,1,1
2025-10-19,I1,14:00,Cagliari,Bologna,A,A,2025/2026,3,1.0,10,3.25,4.5,15,22,1.67,1.42,0.0,4.5,1.75,0.75,25.0,58.33,1.67,2.2,8.71,30.0,1.3,1.0,4.82,4,6.0,9.25,3.5,3.89,1.1,7,1.25,0,0
2025-10-26,I1,17:00,Fiorentina,Bologna,D,A,2025/2026,7,1.2,6,4.5,4.5,13,20,1.67,1.42,100.0,5.25,1.89,1.25,40.0,58.33,1.53,2.48,9.55,63.64,1.55,1.2,4.49,19,6.0,10.5,3.8,5.06,1.36,3,2.25,1,1
2025-11-02,I1,17:00,Parma,Bologna,A,D,2025/2026,1,1.8,22,2.6,4.5,16,15,1.67,1.42,40.0,4.4,1.98,0.8,60.0,58.33,1.5,2.54,8.19,27.27,1.18,1.2,4.49,7,6.2,8.8,3.6,3.7,0.64,6,1.2,1,0
