Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,Last5HomeOver2.5Perc,HomeOver2.5Perc,HST,Last5HomeOver2.5Count,AwayOver2.5Perc,MaxAHH,AST,PredictedTotalCorners_Last5,AvgLast5AwayGoalsScored,MaxC_gt_2.5,AvgHomeCorners,AvgLast5HomeCornersConceded,AvgLast5AwayCorners,HF,AvgLast5HomeCorners,HS,AvgLast5AwayGoalsConceded,PredictedTotalCorners,Last5AwayOver2.5Perc,PAHA,PredictedHomeCorners,Last5AwayOver2.5Count,AvgLast5AwayCornersConceded,AvgAwayGoalsScored,B365CAHH,AvgHomeGoalsScored,AvgAwayCornersConceded,AvgLast5HomeGoalsScored,PredictedAwayCorners,AvgLast5HomeGoalsConceded,Over2.5,OverUnder10.5Corners
2024-02-03,D1,14:30,Bayern Munich,M'gladbach,H,D,2023/2024,60.0,70.59,6.0,3.0,76.47,2.11,4.0,13.0,1.0,1.22,7.24,2.4,4.0,11.0,9.0,21.0,2.4,11.17,80.0,1.85,7.35,4.0,6.6,1.71,1.92,3.12,7.24,2.0,3.82,0.4,1,1
2024-02-17,D1,17:30,RB Leipzig,M'gladbach,H,H,2023/2024,40.0,58.82,9.0,2.0,76.47,2.03,0.0,11.6,0.6,1.45,6.76,4.6,4.0,12.0,7.6,16.0,2.0,11.29,60.0,1.91,7.01,3.0,7.2,1.71,1.85,2.35,7.24,1.8,4.28,1.0,0,1
2024-03-02,D1,14:30,Mainz,M'gladbach,D,H,2023/2024,0.0,35.29,5.0,0.0,76.47,2.0,5.0,12.8,0.6,1.97,6.82,4.0,3.8,12.0,9.0,21.0,1.6,11.53,40.0,1.92,7.3,2.0,8.4,1.71,1.95,1.35,7.24,0.8,4.23,0.8,0,1
2024-03-16,D1,14:30,Heidenheim,M'gladbach,D,A,2023/2024,40.0,58.82,5.0,2.0,76.47,1.88,2.0,10.0,0.6,1.72,6.24,4.0,4.2,16.0,5.8,16.0,1.4,11.2,20.0,2.07,6.7,1.0,8.8,1.71,1.94,1.76,7.24,0.8,4.5,1.2,0,1
2024-04-07,D1,16:30,Wolfsburg,M'gladbach,A,H,2023/2024,80.0,64.71,4.0,4.0,76.47,1.94,6.0,10.4,1.2,1.71,4.47,3.8,4.6,9.0,5.8,13.0,1.6,10.14,40.0,2.0,5.65,2.0,8.0,1.71,2.0,1.47,7.24,1.4,4.49,2.4,1,0
2024-04-20,D1,14:30,Hoffenheim,M'gladbach,H,D,2023/2024,80.0,70.59,9.0,4.0,76.47,1.92,7.0,10.8,1.6,1.53,5.71,4.4,4.6,6.0,6.2,27.0,1.8,10.73,40.0,1.99,6.37,2.0,8.0,1.71,2.09,1.82,7.24,1.8,4.36,1.8,1,1
2024-05-04,D1,14:30,Werder Bremen,M'gladbach,D,D,2023/2024,60.0,70.59,6.0,3.0,76.47,2.05,7.0,9.2,2.0,1.6,4.12,5.0,4.2,6.0,5.0,17.0,1.8,10.17,60.0,1.88,5.36,3.0,7.8,1.71,1.75,1.71,7.24,1.2,4.81,1.6,1,0
2024-05-18,D1,14:30,Stuttgart,M'gladbach,H,H,2023/2024,80.0,76.47,11.0,4.0,76.47,1.91,5.0,8.8,1.8,1.25,5.65,4.0,3.8,4.0,5.0,21.0,2.4,10.36,80.0,1.99,6.12,4.0,7.0,1.71,1.75,2.94,7.24,3.0,4.24,0.8,1,1
2024-08-31,D1,14:30,Bochum,M'gladbach,A,D,2024/2025,0.0,47.06,4.0,0.0,64.71,2.01,6.0,7.0,2.0,1.53,5.76,4.0,4.0,9.0,3.0,16.0,0.0,9.58,0.0,1.92,5.15,0.0,3.0,1.53,1.86,0.94,5.53,0.0,4.43,2.0,0,0
2024-09-21,D1,17:30,Ein Frankfurt,M'gladbach,H,H,2024/2025,50.0,70.59,4.0,1.0,64.71,2.02,7.0,9.0,1.0,1.46,5.35,4.5,4.5,10.0,4.5,14.0,1.0,9.7,0.0,1.9,5.32,0.0,5.5,1.53,1.97,2.41,5.53,2.5,4.38,0.5,0,1
2024-10-04,D1,19:30,Augsburg,M'gladbach,H,H,2024/2025,100.0,52.94,5.0,4.0,64.71,1.9,5.0,12.42,1.0,1.6,5.76,3.75,4.67,13.0,7.75,13.0,1.33,10.26,33.33,2.1,5.89,1.0,5.67,1.53,1.81,1.06,5.53,2.25,4.37,1.75,1,1
2024-10-25,D1,19:30,Mainz,M'gladbach,D,D,2024/2025,20.0,35.29,6.0,1.0,64.71,2.11,5.0,10.9,1.0,1.63,5.82,5.2,4.5,16.0,6.4,23.0,1.25,10.0,25.0,1.84,5.7,1.0,4.75,1.53,2.06,1.41,5.53,0.6,4.3,1.6,0,0
2024-11-09,D1,17:30,RB Leipzig,M'gladbach,D,D,2024/2025,40.0,64.71,4.0,2.0,64.71,1.96,4.0,11.2,0.8,1.5,6.12,4.0,4.4,14.0,6.8,11.0,1.0,10.37,20.0,1.94,5.97,1.0,5.4,1.53,2.05,1.94,5.53,1.6,4.4,0.2,0,1
2024-11-30,D1,14:30,Freiburg,M'gladbach,H,H,2024/2025,80.0,82.35,7.0,4.0,64.71,2.02,4.0,10.0,0.6,1.72,4.29,4.4,4.8,5.0,5.2,17.0,1.6,9.2,40.0,1.89,4.82,2.0,5.6,1.53,2.06,1.88,5.53,1.6,4.38,1.2,1,0
2024-12-21,D1,14:30,Hoffenheim,M'gladbach,A,A,2024/2025,60.0,58.82,8.0,3.0,64.71,2.1,3.0,10.4,1.0,1.62,4.88,2.4,4.6,14.0,5.8,18.0,1.4,9.49,60.0,1.83,5.21,3.0,5.6,1.53,2.0,1.47,5.53,1.8,4.28,1.8,1,1
2025-01-14,D1,19:30,Wolfsburg,M'gladbach,H,H,2024/2025,60.0,58.82,5.0,3.0,64.71,1.98,5.0,11.6,1.0,1.69,5.06,4.4,5.0,10.0,6.6,16.0,2.0,9.87,60.0,1.96,5.35,3.0,5.2,1.53,1.89,1.59,5.53,2.4,4.52,1.6,1,1
2025-01-18,D1,17:30,Leverkusen,M'gladbach,H,H,2024/2025,80.0,64.71,5.0,4.0,64.71,1.96,4.0,11.8,1.0,1.47,7.65,3.2,5.4,12.0,6.4,10.0,2.4,10.78,80.0,1.91,6.85,4.0,6.2,1.53,1.95,2.12,5.53,3.2,3.93,1.0,1,1
2025-02-01,D1,14:30,Stuttgart,M'gladbach,A,A,2024/2025,80.0,76.47,3.0,4.0,64.71,1.95,6.0,8.8,1.4,1.51,6.12,1.6,4.6,11.0,4.2,10.0,2.6,9.61,100.0,1.97,5.67,5.0,5.0,1.53,2.05,2.06,5.53,2.0,3.94,1.2,1,0
2025-02-15,D1,14:30,Union Berlin,M'gladbach,A,A,2024/2025,40.0,47.06,3.0,2.0,64.71,1.99,5.0,8.65,1.6,1.82,4.19,4.0,4.4,9.0,4.25,18.0,2.2,8.94,100.0,1.93,4.61,5.0,5.0,1.53,1.88,1.06,5.53,0.6,4.33,1.4,1,0
2025-03-01,D1,14:30,Heidenheim,M'gladbach,A,A,2024/2025,40.0,58.82,5.0,2.0,64.71,1.91,5.0,9.4,1.8,1.78,5.18,3.8,4.0,9.0,5.4,20.0,2.0,9.46,100.0,2.0,5.23,5.0,4.6,1.53,1.98,0.76,5.53,0.6,4.23,1.8,1,0
2025-03-15,D1,14:30,Werder Bremen,M'gladbach,A,D,2024/2025,60.0,52.94,2.0,3.0,64.71,2.12,7.0,8.2,2.4,1.62,5.12,3.4,2.8,10.0,5.4,23.0,1.4,9.28,100.0,1.81,5.2,5.0,4.6,1.53,1.95,1.24,5.53,1.0,4.08,2.2,1,0
2025-04-06,D1,14:30,St Pauli,M'gladbach,D,A,2024/2025,0.0,17.65,9.0,0.0,64.71,1.86,3.0,8.8,2.4,1.89,5.06,2.4,2.0,6.0,6.8,26.0,1.0,9.16,80.0,2.1,5.39,4.0,5.4,1.53,1.98,0.59,5.53,0.6,3.77,1.0,0,1
2025-04-20,D1,16:30,Dortmund,M'gladbach,H,H,2024/2025,80.0,76.47,6.0,4.0,64.71,1.88,3.0,10.0,2.4,1.33,6.41,3.2,2.4,13.0,7.6,14.0,1.4,9.93,80.0,2.02,6.29,4.0,6.2,1.53,1.93,2.59,5.53,2.6,3.64,1.2,1,0
2025-04-26,D1,14:30,Holstein Kiel,M'gladbach,H,H,2024/2025,80.0,70.59,11.0,4.0,64.71,2.0,7.0,7.2,2.6,1.53,3.59,5.4,3.0,13.0,4.2,22.0,2.0,9.15,80.0,1.9,4.46,4.0,6.8,1.53,1.87,1.41,5.53,1.4,4.69,2.4,1,1
2025-05-10,D1,17:30,Bayern Munich,M'gladbach,H,H,2024/2025,80.0,82.35,9.0,4.0,64.71,1.87,6.0,10.0,2.0,1.16,6.71,5.0,4.4,3.0,5.6,24.0,2.4,10.27,60.0,2.05,6.27,3.0,6.4,1.53,1.8,3.12,5.53,2.4,4.0,1.4,0,1
2025-08-30,D1,14:30,Stuttgart,M'gladbach,H,D,2025/2026,0.0,50.0,5.0,0.0,50.0,1.98,6.0,16.0,0.0,1.35,4.83,10.0,10.0,5.0,6.0,13.0,1.0,11.41,0.0,1.92,5.31,0.0,6.0,1.67,1.88,1.5,5.83,1.0,6.1,0.0,0,1
2025-09-21,D1,16:30,Leverkusen,M'gladbach,D,D,2025/2026,66.67,57.14,9.0,2.0,50.0,1.93,7.0,11.33,0.5,1.62,5.71,5.33,7.0,12.0,4.33,13.0,1.0,10.61,0.0,1.97,5.48,0.0,4.5,1.67,1.83,2.29,5.83,1.67,5.13,1.33,0,0
2025-10-17,D1,19:30,Union Berlin,M'gladbach,H,H,2025/2026,75.0,71.43,5.0,3.0,50.0,1.93,2.0,12.92,0.67,2.05,5.86,5.5,6.67,21.0,6.25,16.0,1.67,11.28,33.33,1.96,5.81,1.0,5.0,1.67,1.98,1.43,5.83,1.75,5.47,1.5,1,1
2025-11-01,D1,14:30,St Pauli,M'gladbach,A,A,2025/2026,100.0,83.33,4.0,5.0,50.0,1.88,11.0,12.85,1.5,1.85,7.67,2.4,5.25,11.0,7.6,16.0,1.25,11.29,50.0,2.0,7.01,2.0,5.75,1.67,2.0,1.0,5.83,1.2,4.28,2.6,1,0
2025-11-22,D1,14:30,Heidenheim,M'gladbach,A,A,2025/2026,60.0,71.43,2.0,3.0,50.0,2.0,4.0,10.4,1.8,1.68,5.14,4.2,5.2,13.0,5.2,7.0,1.0,10.35,60.0,1.94,5.34,3.0,5.4,1.67,2.05,1.14,5.83,1.0,5.01,1.8,1,0
2025-12-05,D1,19:30,Mainz,M'gladbach,A,D,2025/2026,20.0,14.29,2.0,1.0,50.0,1.93,5.0,9.6,2.0,1.75,5.29,3.6,4.4,12.0,5.2,8.0,0.8,10.13,60.0,1.96,5.47,3.0,5.8,1.67,2.0,0.71,5.83,1.0,4.66,1.8,0,1
2022-08-06,D1,14:30,Bochum,Mainz,A,D,2022/2023,100.0,64.71,3.0,1.0,64.71,1.96,6.0,8.0,2.0,1.94,5.0,5.0,5.0,11.0,3.0,16.0,1.0,9.35,100.0,1.99,4.42,1.0,3.0,1.35,1.95,1.65,4.29,1.0,4.93,2.0,1,0
2022-08-20,D1,14:30,Augsburg,Mainz,A,D,2022/2023,100.0,41.18,2.0,2.0,64.71,2.1,7.0,8.0,2.0,1.85,4.35,5.5,4.0,13.0,4.0,6.0,1.0,8.77,100.0,1.84,4.16,2.0,3.0,1.35,1.94,0.94,4.29,0.5,4.61,3.0,1,0
2022-09-04,D1,16:30,M'gladbach,Mainz,A,D,2022/2023,33.33,52.94,3.0,1.0,64.71,1.99,5.0,9.66,1.67,1.8,5.0,5.0,5.33,8.0,4.33,13.0,0.67,9.25,66.67,1.93,4.59,2.0,3.33,1.35,2.05,1.94,4.29,1.33,4.66,0.67,0,1
2022-09-10,D1,14:30,Hoffenheim,Mainz,H,D,2022/2023,66.67,70.59,9.0,2.0,64.71,2.04,2.0,11.58,1.5,1.73,5.59,4.33,5.25,9.0,6.33,21.0,1.5,10.07,75.0,1.89,5.2,3.0,4.25,1.35,1.78,1.65,4.29,2.67,4.87,1.0,1,1
2022-10-01,D1,14:30,Freiburg,Mainz,H,H,2022/2023,50.0,41.18,6.0,2.0,64.71,1.85,7.0,10.95,1.4,2.08,3.94,4.5,5.2,9.0,5.75,13.0,1.6,8.69,80.0,2.09,4.25,4.0,4.4,1.35,1.91,1.65,4.29,1.0,4.44,1.0,1,0
2022-10-15,D1,14:30,Werder Bremen,Mainz,A,A,2022/2023,60.0,70.59,4.0,3.0,64.71,2.08,5.0,8.2,1.4,1.77,2.88,5.4,4.8,3.0,3.4,14.0,1.4,8.34,60.0,1.86,3.44,3.0,4.4,1.35,1.98,1.53,4.29,2.0,4.9,2.0,0,0
2022-10-29,D1,14:30,Bayern Munich,Mainz,H,H,2022/2023,80.0,64.71,12.0,4.0,64.71,2.1,5.0,12.4,1.4,1.31,8.24,2.6,5.2,10.0,7.2,25.0,2.4,11.01,60.0,1.81,6.86,3.0,5.4,1.35,1.88,3.12,4.29,3.6,4.15,1.0,1,1
2022-11-09,D1,19:30,Schalke 04,Mainz,H,H,2022/2023,60.0,70.59,4.0,3.0,64.71,1.83,1.0,8.8,1.2,1.9,5.47,6.2,4.8,16.0,4.0,13.0,2.6,10.02,60.0,2.1,4.96,3.0,4.8,1.35,1.81,1.35,4.29,1.2,5.06,1.8,0,0
2023-01-21,D1,14:30,Stuttgart,Mainz,D,D,2022/2023,60.0,47.06,4.0,3.0,64.71,2.13,2.0,10.0,1.2,2.0,5.0,4.2,4.8,15.0,5.2,16.0,2.0,9.46,40.0,1.83,4.74,2.0,4.0,1.35,1.99,1.35,4.29,1.8,4.72,1.0,0,0
2023-02-04,D1,14:30,Union Berlin,Mainz,H,H,2022/2023,80.0,47.06,5.0,4.0,64.71,2.0,2.0,11.0,1.2,2.42,5.29,5.0,4.8,12.0,6.2,9.0,2.0,9.85,40.0,1.93,5.0,2.0,4.0,1.35,1.96,1.76,4.29,2.2,4.85,1.0,1,0
2023-02-19,D1,18:30,Leverkusen,Mainz,A,A,2022/2023,40.0,70.59,7.0,2.0,64.71,1.87,7.0,9.2,1.4,1.84,4.71,4.0,5.2,14.0,4.0,17.0,2.4,8.9,60.0,2.08,4.48,3.0,4.2,1.35,1.96,2.06,4.29,2.2,4.42,1.0,1,0
2023-03-11,D1,14:30,Hertha,Mainz,D,H,2022/2023,40.0,47.06,4.0,2.0,64.71,1.81,3.0,10.0,1.2,2.13,4.76,5.2,5.8,10.0,4.2,9.0,1.4,9.49,40.0,2.13,4.51,2.0,4.0,1.35,1.88,1.41,4.29,1.4,4.98,1.8,0,1
2023-04-01,D1,14:30,RB Leipzig,Mainz,A,A,2022/2023,100.0,76.47,3.0,5.0,64.71,1.89,7.0,9.8,1.8,1.91,4.76,4.0,5.4,13.0,4.4,12.0,1.2,9.02,60.0,2.02,4.57,3.0,4.4,1.35,1.86,2.24,4.29,1.6,4.45,1.4,1,0
2023-04-15,D1,14:30,FC Koln,Mainz,D,A,2022/2023,20.0,47.06,4.0,1.0,64.71,1.93,1.0,12.4,1.8,2.25,6.88,3.2,5.0,10.0,7.4,12.0,1.2,10.4,60.0,1.98,6.04,3.0,4.4,1.35,1.96,1.65,4.29,0.8,4.36,1.0,0,0
2023-04-30,D1,16:30,Wolfsburg,Mainz,H,H,2022/2023,60.0,76.47,4.0,3.0,64.71,2.03,2.0,8.2,1.6,1.79,4.82,5.6,5.0,6.0,3.2,10.0,1.4,9.34,60.0,1.88,4.44,3.0,4.0,1.35,1.98,2.0,4.29,1.6,4.9,1.0,1,0
2023-05-13,D1,14:30,Ein Frankfurt,Mainz,H,H,2022/2023,20.0,52.94,7.0,1.0,64.71,1.88,4.0,11.8,1.0,1.7,5.94,2.8,4.2,4.0,7.6,17.0,1.6,9.75,60.0,2.07,5.52,3.0,4.2,1.35,1.82,2.06,4.29,1.4,4.23,0.8,1,0
2023-05-27,D1,14:30,Dortmund,Mainz,D,A,2022/2023,100.0,82.35,12.0,5.0,64.71,2.1,4.0,11.0,1.2,1.23,6.35,3.0,3.2,5.0,7.8,30.0,1.8,9.86,80.0,1.87,5.75,4.0,4.0,1.35,1.82,3.24,4.29,3.8,4.11,1.0,1,0
2023-08-20,D1,14:30,Union Berlin,Mainz,H,H,2023/2024,100.0,58.82,7.0,1.0,52.94,2.05,3.0,4.0,1.0,2.31,5.29,1.0,1.0,15.0,3.0,12.0,4.0,8.11,100.0,1.88,4.64,1.0,3.0,0.94,1.91,1.29,4.53,4.0,3.47,1.0,1,0
2023-09-02,D1,14:30,Werder Bremen,Mainz,H,H,2023/2024,100.0,70.59,6.0,2.0,52.94,2.02,3.0,4.5,0.5,1.92,4.12,6.5,4.0,18.0,0.5,12.0,4.0,8.17,100.0,1.89,3.65,2.0,2.0,0.94,1.97,1.71,4.53,2.0,4.52,2.0,1,0
2023-09-23,D1,14:30,Augsburg,Mainz,H,H,2023/2024,100.0,58.82,3.0,3.0,52.94,1.94,3.0,8.67,0.67,1.96,4.71,5.33,4.0,16.0,4.67,6.0,3.33,8.66,100.0,1.98,4.42,3.0,2.33,0.94,1.83,1.53,4.53,2.67,4.24,2.33,1,0
2023-10-06,D1,19:30,M'gladbach,Mainz,D,D,2023/2024,75.0,76.47,9.0,3.0,52.94,2.1,7.0,10.5,1.0,1.65,5.71,8.0,3.75,9.0,6.75,20.0,3.0,9.86,100.0,1.85,5.37,4.0,4.25,0.94,1.9,1.59,4.53,0.75,4.49,2.0,1,1
2023-10-27,D1,19:30,Bochum,Mainz,D,H,2023/2024,50.0,58.82,4.0,2.0,52.94,2.05,4.0,9.55,1.2,1.8,5.12,5.0,3.8,14.0,5.75,10.0,2.8,9.16,100.0,1.88,4.96,5.0,4.4,0.94,1.7,1.53,4.53,1.25,4.2,1.75,1,0
2023-11-11,D1,14:30,Darmstadt,Mainz,D,D,2023/2024,80.0,64.71,3.0,4.0,52.94,1.9,0.0,9.6,1.0,1.93,3.76,3.4,4.6,20.0,5.0,9.0,2.0,8.04,80.0,2.01,4.08,4.0,3.8,0.94,1.93,0.88,4.53,1.8,3.96,2.0,0,0
2023-11-26,D1,16:30,Hoffenheim,Mainz,D,A,2023/2024,80.0,70.59,6.0,4.0,52.94,1.87,6.0,8.4,1.2,1.63,5.71,3.4,4.2,9.0,4.2,15.0,1.4,8.93,60.0,2.06,5.13,3.0,4.4,0.94,1.86,1.82,4.53,1.6,3.8,2.2,0,0
2023-12-10,D1,16:30,FC Koln,Mainz,D,D,2023/2024,20.0,41.18,3.0,1.0,52.94,2.14,5.0,10.8,1.0,1.9,6.65,5.6,4.8,10.0,6.0,7.0,1.0,10.13,40.0,1.79,5.79,2.0,4.0,0.94,1.98,0.88,4.53,0.8,4.34,1.0,0,0
2023-12-19,D1,19:30,Dortmund,Mainz,D,D,2023/2024,60.0,64.71,8.0,3.0,52.94,1.92,6.0,10.4,0.8,1.5,6.0,3.4,4.4,11.0,6.0,21.0,0.8,9.21,20.0,2.01,5.35,1.0,3.2,0.94,1.98,2.18,4.53,1.6,3.86,2.0,0,0
2024-01-26,D1,19:30,Ein Frankfurt,Mainz,H,D,2023/2024,80.0,52.94,4.0,4.0,52.94,1.89,0.0,6.8,0.4,2.28,5.71,3.6,3.8,10.0,3.0,13.0,0.6,8.42,0.0,2.04,4.83,0.0,2.6,0.94,1.92,1.71,4.53,2.4,3.59,1.4,0,0
2024-02-11,D1,14:30,Stuttgart,Mainz,H,H,2023/2024,60.0,76.47,7.0,3.0,52.94,2.02,6.0,10.0,0.6,1.78,5.65,5.4,3.8,7.0,6.2,10.0,1.2,9.16,20.0,1.92,5.2,1.0,3.4,0.94,2.08,2.94,4.53,2.8,3.96,0.8,1,0
2024-02-23,D1,19:30,Leverkusen,Mainz,H,D,2023/2024,80.0,82.35,7.0,4.0,52.94,2.06,4.0,9.6,0.6,1.61,7.65,3.6,3.2,14.0,6.4,18.0,1.4,9.9,40.0,1.88,6.46,2.0,4.8,0.94,1.97,2.76,4.53,2.4,3.44,0.2,1,1
2024-03-09,D1,14:30,Bayern Munich,Mainz,H,H,2023/2024,60.0,70.59,12.0,3.0,52.94,2.13,3.0,11.2,0.8,1.42,7.24,3.8,3.2,8.0,8.0,25.0,3.0,9.95,60.0,1.78,6.49,3.0,5.8,0.94,1.87,3.12,4.53,2.8,3.46,0.8,1,1
2024-03-30,D1,14:30,RB Leipzig,Mainz,D,D,2023/2024,20.0,58.82,10.0,1.0,52.94,1.87,2.0,10.2,0.6,1.45,6.76,4.6,3.4,10.0,6.8,23.0,2.8,10.03,60.0,2.07,6.23,3.0,7.0,0.94,2.0,2.35,4.53,1.6,3.8,0.6,0,1
2024-04-21,D1,18:30,Freiburg,Mainz,D,D,2023/2024,80.0,58.82,3.0,4.0,52.94,1.95,4.0,8.2,0.8,1.88,4.41,4.6,4.0,17.0,4.2,7.0,2.8,8.61,60.0,2.01,4.68,3.0,7.0,0.94,1.82,1.65,4.53,1.8,3.93,2.6,0,0
2024-05-05,D1,18:30,Heidenheim,Mainz,D,A,2023/2024,60.0,58.82,6.0,3.0,52.94,1.87,4.0,9.2,0.8,1.85,6.24,3.8,3.6,8.0,5.6,16.0,2.4,9.86,40.0,2.05,5.86,2.0,7.4,0.94,1.87,1.76,4.53,1.4,4.0,1.6,0,0
2024-05-18,D1,14:30,Wolfsburg,Mainz,A,D,2023/2024,80.0,64.71,4.0,4.0,52.94,1.99,6.0,9.2,1.2,1.79,4.47,4.6,3.8,13.0,5.4,12.0,2.2,8.74,40.0,1.93,4.67,2.0,5.4,0.94,1.91,1.47,4.53,1.4,4.07,1.8,1,0
2024-08-31,D1,14:30,Stuttgart,Mainz,D,H,2024/2025,100.0,76.47,13.0,1.0,70.59,1.85,7.0,13.0,3.0,1.66,6.12,2.0,2.0,6.0,11.0,28.0,3.0,10.6,100.0,2.08,7.17,1.0,11.0,1.82,1.87,2.06,6.41,3.0,3.43,3.0,1,1
2024-09-20,D1,19:30,Augsburg,Mainz,A,A,2024/2025,100.0,52.94,9.0,3.0,70.59,2.14,3.0,9.83,3.0,1.84,5.76,3.33,1.5,7.0,8.33,30.0,2.5,10.57,100.0,1.83,6.85,2.0,12.5,1.82,2.08,1.06,6.41,2.33,3.72,2.0,1,1
2024-10-05,D1,17:30,St Pauli,Mainz,A,A,2024/2025,33.33,17.65,4.0,1.0,70.59,2.13,4.0,4.67,3.0,2.04,5.06,1.67,1.67,12.0,3.0,17.0,1.67,8.96,100.0,1.8,5.59,3.0,9.0,1.82,1.88,0.59,6.41,0.0,3.37,1.67,1,0
2024-11-03,D1,14:30,Freiburg,Mainz,D,D,2024/2025,80.0,82.35,2.0,4.0,70.59,1.92,2.0,7.85,2.25,1.85,4.29,3.8,2.25,9.0,5.6,10.0,1.25,9.18,75.0,2.0,5.4,3.0,8.75,1.82,1.98,1.88,6.41,1.6,3.78,1.2,0,1
2024-11-24,D1,14:30,Holstein Kiel,Mainz,A,A,2024/2025,60.0,70.59,2.0,3.0,70.59,1.9,7.0,7.0,2.4,1.89,3.59,6.8,3.0,11.0,4.0,7.0,1.0,9.26,80.0,2.02,4.72,4.0,7.4,1.82,1.93,1.41,6.41,0.8,4.54,3.0,1,0
2024-12-08,D1,14:30,Wolfsburg,Mainz,H,A,2024/2025,60.0,58.82,5.0,3.0,70.59,1.89,5.0,8.4,2.4,1.94,5.06,3.6,3.6,10.0,4.8,10.0,1.2,9.46,80.0,2.0,5.45,4.0,5.8,1.82,1.88,1.59,6.41,2.0,4.01,2.0,1,0
2024-12-21,D1,14:30,Ein Frankfurt,Mainz,A,A,2024/2025,80.0,70.59,9.0,4.0,70.59,1.86,3.0,10.0,2.4,1.79,5.35,4.2,3.8,10.0,6.2,34.0,1.0,9.79,80.0,2.05,5.8,4.0,6.4,1.82,1.85,2.41,6.41,2.8,3.99,2.0,1,1
2025-01-14,D1,19:30,Leverkusen,Mainz,H,D,2024/2025,60.0,64.71,9.0,3.0,70.59,2.12,4.0,11.2,1.8,1.69,7.65,2.4,4.2,4.0,7.0,20.0,1.2,10.71,60.0,1.85,7.27,3.0,7.6,1.82,2.05,2.12,6.41,2.6,3.44,0.8,0,1
2025-01-19,D1,14:30,Union Berlin,Mainz,H,H,2024/2025,40.0,47.06,4.0,2.0,70.59,1.89,1.0,7.3,2.0,2.09,4.19,2.5,3.8,12.0,3.5,12.0,1.6,8.73,80.0,2.07,4.9,4.0,6.4,1.82,2.0,1.06,6.41,0.6,3.83,1.4,1,0
2025-01-31,D1,19:30,Werder Bremen,Mainz,H,H,2024/2025,60.0,52.94,5.0,3.0,70.59,2.05,2.0,9.8,1.4,1.86,5.12,4.6,4.2,14.0,5.6,12.0,1.8,9.69,60.0,1.9,5.64,3.0,6.6,1.82,2.06,1.24,6.41,2.0,4.05,1.6,0,1
2025-02-16,D1,18:30,Heidenheim,Mainz,A,A,2024/2025,40.0,58.82,3.0,2.0,70.59,1.84,5.0,10.0,1.2,2.0,5.18,4.6,4.0,9.0,6.0,12.0,1.0,9.83,40.0,2.08,5.81,2.0,7.6,1.82,1.85,0.76,6.41,0.8,4.02,1.8,0,1
2025-03-01,D1,14:30,RB Leipzig,Mainz,A,H,2024/2025,80.0,64.71,4.0,4.0,70.59,2.03,3.0,9.8,1.0,1.82,6.12,2.6,3.8,8.0,6.0,13.0,1.0,10.03,40.0,1.88,6.13,2.0,5.6,1.82,1.95,1.94,6.41,2.2,3.9,1.6,1,0
2025-03-07,D1,19:30,M'gladbach,Mainz,A,A,2024/2025,60.0,58.82,4.0,3.0,70.59,1.94,8.0,8.4,1.6,1.78,4.94,5.0,3.6,6.0,4.8,12.0,1.0,9.51,60.0,1.99,5.28,3.0,4.8,1.82,1.95,1.71,6.41,1.0,4.23,1.6,1,0
2025-03-30,D1,16:30,Dortmund,Mainz,H,H,2024/2025,80.0,76.47,7.0,4.0,70.59,1.86,3.0,11.4,1.6,1.75,6.41,3.8,4.0,10.0,7.4,18.0,1.2,10.0,60.0,2.06,6.43,3.0,5.6,1.82,1.87,2.59,6.41,2.4,3.57,1.2,1,0
2025-04-12,D1,14:30,Hoffenheim,Mainz,H,H,2024/2025,20.0,58.82,5.0,1.0,70.59,2.0,1.0,8.6,1.6,1.82,4.88,5.0,3.8,18.0,4.8,8.0,1.4,9.52,60.0,1.94,5.35,3.0,5.8,1.82,2.1,1.47,6.41,1.0,4.17,1.4,0,1
2025-04-26,D1,14:30,Bayern Munich,Mainz,H,H,2024/2025,100.0,82.35,6.0,5.0,70.59,2.03,3.0,9.4,1.2,1.33,6.71,3.4,3.8,13.0,5.6,14.0,2.0,9.83,80.0,1.88,6.35,4.0,5.0,1.82,2.03,3.12,6.41,2.8,3.48,1.4,1,0
2025-05-10,D1,14:30,Bochum,Mainz,A,A,2024/2025,80.0,47.06,6.0,4.0,70.59,1.88,8.0,11.4,1.6,1.61,5.76,4.6,4.8,9.0,6.6,11.0,2.0,10.19,80.0,2.03,5.91,4.0,4.8,1.82,1.95,0.94,6.41,0.8,4.28,2.8,1,1
2025-08-31,D1,14:30,Wolfsburg,Mainz,D,H,2025/2026,0.0,71.43,3.0,0.0,66.67,2.05,3.0,13.0,1.0,1.77,4.29,10.0,10.0,15.0,3.0,11.0,1.0,10.51,0.0,1.83,4.08,0.0,3.0,1.0,1.9,1.43,4.5,1.0,6.43,1.0,0,1
2025-09-20,D1,14:30,Augsburg,Mainz,A,A,2025/2026,100.0,57.14,5.0,2.0,66.67,2.02,4.0,14.5,2.5,1.79,5.43,5.5,8.0,13.0,6.5,18.0,1.0,10.45,50.0,1.89,5.21,1.0,4.5,1.0,1.95,1.29,4.5,1.5,5.24,3.5,1,1
