Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,HST,AvgLast5AwayGoalsScored,AS,HF,AvgAwayCornersConceded,AvgHomeCorners,Last5HomeOver2.5Perc,AvgLast5HomeGoalsScored,AwayOver2.5Perc,MaxAHA,PredictedTotalCorners,HomeOver2.5Perc,AvgLast5AwayGoalsConceded,MaxCAHA,AvgLast5AwayCorners,AvgLast5AwayCornersConceded,PredictedHomeCorners,AvgHomeGoalsScored,Last5AwayOver2.5Perc,AST,AvgLast5HomeGoalsConceded,AvgLast5HomeCorners,AF,AvgLast5HomeCornersConceded,MaxC_gt_2.5,PredictedAwayCorners,HS,AvgAHH,PredictedTotalCorners_Last5,AvgAwayCorners,B365C_lt_2.5,Over2.5,OverUnder10.5Corners
2024-01-28,SP1,20:00,Ath Madrid,Valencia,H,H,2023/2024,8,1.2,10,9,5.42,4.21,40.0,1.8,47.37,2.09,8.3,78.95,1.2,2.02,2.0,4.8,4.55,2.21,40.0,3,0.8,4.0,9,8.2,2.07,3.75,12,1.84,6.0,2.42,1.88,0,0
2024-02-10,SP1,20:00,Las Palmas,Valencia,H,D,2023/2024,3,1.0,7,9,5.42,5.11,60.0,1.6,47.37,2.07,8.4,31.58,1.2,1.78,1.6,5.2,5.07,1.05,20.0,1,1.0,3.8,9,5.6,2.79,3.33,8,1.87,5.4,2.42,1.48,0,0
2024-03-17,SP1,15:15,Villarreal,Valencia,H,D,2023/2024,7,1.0,14,12,5.42,6.05,20.0,1.6,47.37,2.12,8.76,73.68,1.2,2.01,2.0,5.0,5.92,1.89,20.0,7,0.6,7.4,12,3.4,2.09,2.84,13,1.8,9.4,2.42,1.83,0,0
2024-04-04,SP1,19:00,Granada,Valencia,A,D,2023/2024,3,1.0,6,20,5.42,4.47,20.0,0.8,47.37,2.0,8.18,47.37,1.2,2.19,2.6,4.4,4.79,1.26,20.0,2,1.4,5.4,15,5.0,2.35,3.39,13,1.86,8.0,2.42,1.65,0,0
2024-04-15,SP1,20:00,Osasuna,Valencia,A,A,2023/2024,2,0.4,4,10,5.42,5.16,40.0,1.0,47.37,2.04,8.2,26.32,1.0,1.89,2.6,4.6,5.21,1.0,0.0,3,1.6,5.6,10,3.6,2.77,2.99,13,1.87,8.2,2.42,1.48,0,0
2024-04-29,SP1,20:00,Barcelona,Valencia,H,A,2023/2024,13,0.8,5,12,5.42,7.26,60.0,2.6,47.37,1.87,9.24,57.89,1.4,2.02,1.6,7.0,6.77,2.26,20.0,3,1.0,7.2,5,2.6,1.66,2.47,27,2.04,8.8,2.42,2.75,1,1
2024-05-16,SP1,21:00,Sociedad,Valencia,H,H,2023/2024,5,0.8,7,11,5.42,5.74,20.0,1.4,47.37,2.08,8.5,31.58,1.2,2.17,2.2,6.6,5.85,1.37,20.0,3,0.6,6.8,13,2.2,2.27,2.65,10,1.83,9.0,2.42,1.67,0,0
2024-05-26,SP1,15:15,Celta,Valencia,D,A,2023/2024,4,1.2,12,17,5.42,5.79,80.0,2.2,47.37,1.93,8.09,42.11,1.4,2.01,2.2,5.8,5.46,1.11,40.0,1,1.2,3.4,18,2.4,1.86,2.63,9,1.96,5.6,2.42,2.0,1,0
2024-08-23,SP1,18:00,Celta,Valencia,H,H,2024/2025,5,1.0,13,9,6.0,4.53,100.0,2.5,42.11,2.09,9.07,57.89,3.0,2.07,7.0,4.0,4.74,1.68,100.0,5,1.0,3.5,11,5.0,2.19,4.33,7,1.81,10.5,3.95,1.82,1,1
2024-08-28,SP1,18:00,Ath Bilbao,Valencia,H,H,2024/2025,4,0.5,2,14,6.0,5.26,0.0,1.0,42.11,2.17,9.33,36.84,2.0,1.95,5.0,4.5,5.34,1.68,50.0,0,0.5,5.0,9,4.5,2.21,3.99,13,1.78,10.0,3.95,1.73,0,0
2024-09-15,SP1,20:00,Ath Madrid,Valencia,H,H,2024/2025,5,0.33,5,10,6.0,5.84,66.67,2.0,42.11,1.86,9.77,52.63,2.33,2.17,4.33,5.33,5.81,2.21,66.67,1,0.0,5.67,8,5.0,1.99,3.96,14,2.07,10.0,3.95,1.98,1,0
2024-09-28,SP1,17:30,Sociedad,Valencia,H,H,2024/2025,6,0.25,9,7,6.0,6.74,75.0,1.25,42.11,2.01,10.57,42.11,2.5,2.08,4.25,5.5,6.51,1.05,75.0,4,1.5,7.5,12,5.25,2.86,4.06,11,1.9,11.75,3.95,1.44,1,0
2024-10-04,SP1,20:00,Leganes,Valencia,D,D,2024/2025,0,0.2,6,15,6.0,2.68,25.0,0.5,42.11,1.91,8.07,47.37,2.0,1.97,3.8,4.6,3.66,1.21,60.0,1,1.0,2.25,14,4.75,3.4,4.41,8,2.01,6.05,3.95,1.33,0,0
2024-10-27,SP1,15:15,Getafe,Valencia,D,A,2024/2025,4,0.2,2,20,6.0,3.63,0.0,1.0,42.11,2.12,7.94,26.32,1.6,1.86,2.8,5.4,4.52,0.79,40.0,1,0.6,4.8,20,1.8,3.56,3.42,15,1.81,7.6,3.95,1.3,0,0
2024-11-29,SP1,20:00,Mallorca,Valencia,H,D,2024/2025,3,0.4,7,9,6.0,4.63,20.0,0.8,42.11,1.85,9.6,47.37,1.8,2.23,3.4,5.0,5.05,1.05,60.0,1,0.4,5.0,14,5.8,3.44,4.55,9,2.03,8.4,3.95,1.33,1,0
2024-12-13,SP1,20:00,Valladolid,Valencia,H,H,2024/2025,1,0.4,14,10,6.0,4.26,60.0,0.8,42.11,2.12,9.28,47.37,1.4,2.08,4.2,3.8,4.58,0.58,40.0,2,2.0,3.6,10,7.2,2.57,4.7,2,1.8,7.8,3.95,1.53,0,0
2024-12-18,SP1,20:30,Espanol,Valencia,D,H,2024/2025,3,0.6,14,13,6.0,4.05,40.0,1.2,42.11,2.09,9.12,36.84,1.0,1.81,4.8,3.4,4.63,1.21,20.0,4,1.0,5.6,11,4.8,2.86,4.49,10,1.82,10.4,3.95,1.44,0,1
2025-01-11,SP1,20:00,Sevilla,Valencia,D,D,2024/2025,5,0.8,5,16,6.0,5.21,0.0,0.8,42.11,1.86,9.49,26.32,1.2,2.14,4.6,5.2,5.51,0.89,20.0,1,0.8,6.2,8,3.6,2.48,3.98,15,2.01,10.8,3.95,1.57,0,1
2025-01-26,SP1,20:00,Barcelona,Valencia,H,H,2024/2025,11,0.8,7,10,6.0,8.53,80.0,2.4,42.11,1.95,11.49,68.42,2.4,1.91,5.0,6.4,7.81,2.74,40.0,2,1.4,9.8,12,2.8,1.45,3.68,22,1.93,14.8,3.95,3.0,1,1
2025-02-15,SP1,20:00,Villarreal,Valencia,D,H,2024/2025,4,0.8,12,6,6.0,5.26,60.0,2.4,42.11,2.01,9.95,73.68,2.2,2.02,4.8,6.6,5.55,2.26,20.0,3,1.0,5.0,17,5.6,1.85,4.4,13,1.87,9.8,3.95,2.06,0,0
2025-03-02,SP1,20:00,Osasuna,Valencia,D,H,2024/2025,5,1.4,12,10,6.0,4.89,60.0,1.6,42.11,1.93,9.24,57.89,2.6,2.04,4.0,7.0,5.33,1.74,40.0,5,1.6,4.4,7,3.4,2.38,3.91,12,1.96,8.4,3.95,1.62,1,0
2025-03-15,SP1,20:00,Girona,Valencia,D,D,2024/2025,4,1.4,12,12,6.0,5.42,80.0,1.4,42.11,1.93,9.68,68.42,2.6,1.97,3.4,8.0,5.96,1.42,40.0,2,1.6,6.8,5,3.2,2.07,3.72,14,1.98,10.2,3.95,1.84,0,1
2025-04-05,SP1,15:15,Real Madrid,Valencia,A,A,2024/2025,9,1.6,10,10,6.0,8.42,60.0,1.8,42.11,2.0,11.52,63.16,2.6,1.93,4.0,7.8,7.67,2.37,60.0,2,1.2,7.6,13,3.8,1.44,3.85,21,1.88,11.6,3.95,2.75,1,1
2025-04-19,SP1,13:00,Vallecano,Valencia,D,H,2024/2025,4,1.6,10,18,6.0,5.74,40.0,0.8,42.11,1.93,9.7,52.63,1.4,1.87,3.6,6.0,5.78,1.26,40.0,3,1.8,5.2,13,4.2,2.35,3.92,11,1.93,8.8,3.95,1.67,0,0
2025-05-03,SP1,17:30,Las Palmas,Valencia,A,D,2024/2025,3,2.0,10,12,6.0,5.21,60.0,1.2,42.11,2.14,9.53,47.37,1.6,2.08,3.6,7.0,5.61,1.11,60.0,5,2.0,5.4,6,4.2,2.24,3.92,15,1.87,9.0,3.95,1.73,1,1
2025-05-14,SP1,18:00,Alaves,Valencia,H,D,2024/2025,5,1.4,10,16,6.0,5.79,0.0,0.4,42.11,2.04,10.32,15.79,1.2,2.0,3.8,8.2,6.1,0.74,40.0,3,0.6,6.0,10,4.8,3.01,4.22,11,1.83,9.8,3.95,1.4,0,1
2025-05-23,SP1,20:00,Betis,Valencia,D,H,2024/2025,4,1.4,9,8,6.0,5.42,60.0,2.0,42.11,1.94,9.45,57.89,1.2,1.98,3.4,7.0,5.58,1.68,40.0,2,1.2,4.0,12,4.0,1.61,3.87,14,1.96,7.4,3.95,2.38,0,0
2025-08-24,SP1,16:00,Osasuna,Valencia,H,H,2025/2026,4,0.0,4,14,5.6,3.4,0.0,1.0,60.0,1.8,7.81,50.0,1.0,1.98,4.0,3.0,3.87,1.8,0.0,1,0.0,3.0,13,4.0,2.4,3.94,16,1.93,7.0,3.8,1.62,0,0
2025-09-14,SP1,20:00,Barcelona,Valencia,H,H,2025/2026,10,0.0,2,9,5.6,7.6,100.0,6.0,60.0,2.0,10.17,90.0,3.5,1.88,4.0,4.0,6.48,3.1,50.0,1,0.0,5.0,8,4.0,1.48,3.69,24,1.88,9.0,3.8,2.75,1,0
2025-09-23,SP1,18:00,Espanol,Valencia,D,A,2025/2026,10,0.67,5,9,5.6,4.73,75.0,2.0,60.0,1.91,8.99,45.45,3.0,1.85,3.67,5.33,4.88,1.18,66.67,2,1.25,3.5,9,4.5,2.3,4.11,21,1.91,7.17,3.8,1.67,1,1
2025-10-04,SP1,15:15,Girona,Valencia,H,H,2025/2026,4,0.75,19,13,5.6,4.82,60.0,0.6,60.0,2.05,8.88,45.45,2.75,1.84,4.5,4.0,4.97,0.91,75.0,6,2.0,5.2,12,4.4,2.05,3.91,4,1.75,9.7,3.8,1.8,1,0
2025-10-20,SP1,20:00,Alaves,Valencia,D,D,2025/2026,3,0.6,5,13,5.6,5.73,60.0,1.4,60.0,1.93,9.59,54.55,2.2,2.03,3.6,4.6,5.73,1.27,60.0,2,1.0,7.2,20,3.0,2.35,3.86,13,1.9,10.8,3.8,1.62,0,0
2025-11-01,SP1,20:00,Real Madrid,Valencia,H,H,2025/2026,11,0.6,4,14,5.6,6.6,80.0,2.6,60.0,1.83,9.53,50.0,2.8,1.84,3.0,5.4,6.21,2.3,80.0,1,0.6,6.4,7,2.6,1.33,3.32,21,1.98,9.4,3.8,3.5,1,0
2025-12-01,SP1,20:00,Vallecano,Valencia,D,H,2025/2026,7,0.8,10,11,5.6,6.9,0.0,0.6,60.0,1.93,10.76,20.0,1.8,1.93,3.2,6.4,6.62,0.8,60.0,2,0.6,7.8,9,5.8,2.23,4.14,19,1.9,11.0,3.8,1.67,0,1
2025-12-13,SP1,13:00,Ath Madrid,Valencia,H,H,2025/2026,6,0.6,13,13,5.6,8.64,60.0,2.2,60.0,1.93,11.45,54.55,1.8,1.94,4.0,5.8,7.65,2.36,60.0,2,0.4,9.2,11,3.8,1.6,3.8,10,1.88,13.2,3.8,2.38,1,1
2026-01-03,SP1,13:00,Celta,Valencia,H,H,2025/2026,6,0.6,16,10,5.6,4.64,40.0,1.8,60.0,1.91,8.88,27.27,2.2,1.85,3.4,6.2,4.77,1.45,60.0,5,1.4,2.0,9,5.2,2.25,4.11,12,1.93,5.4,3.8,1.67,1,0
2026-01-18,SP1,13:00,Getafe,Valencia,A,D,2025/2026,3,0.8,7,8,5.6,4.7,20.0,0.4,60.0,1.75,9.17,20.0,2.2,1.81,4.0,6.6,5.17,0.8,60.0,1,1.0,5.2,18,4.6,3.3,4.0,14,2.06,9.2,3.8,1.36,0,1
2024-08-25,SP1,16:00,Real Madrid,Valladolid,H,D,2024/2025,9,0.0,8,10,4.74,8.42,100.0,3.0,84.21,2.1,10.89,63.16,3.0,2.0,5.0,5.0,6.82,2.37,100.0,2,0.0,5.0,15,5.0,1.41,4.07,17,1.84,10.0,3.95,3.2,1,0
2024-08-31,SP1,16:00,Barcelona,Valladolid,H,H,2024/2025,10,0.0,5,6,4.74,8.53,100.0,4.5,84.21,2.0,10.93,68.42,5.0,1.99,3.0,7.5,7.38,2.74,100.0,2,0.5,7.5,12,3.5,1.44,3.55,23,1.89,10.5,3.95,3.2,1,1
2024-09-15,SP1,13:00,Celta,Valladolid,H,H,2024/2025,7,0.33,6,14,4.74,4.53,100.0,2.67,84.21,2.04,8.61,57.89,4.33,2.12,3.0,6.67,4.74,1.68,100.0,1,1.0,4.0,15,4.33,1.84,3.87,14,1.84,7.0,3.95,2.0,1,0
2024-09-24,SP1,18:00,Sevilla,Valladolid,H,H,2024/2025,5,0.5,8,14,4.74,5.21,50.0,1.0,84.21,2.08,9.14,26.32,3.75,1.85,3.25,6.5,5.28,0.89,100.0,2,1.25,5.75,12,3.75,2.1,3.86,22,1.84,9.0,3.95,1.88,1,0
2024-10-18,SP1,20:00,Alaves,Valladolid,A,D,2024/2025,4,1.0,12,15,4.74,5.79,60.0,1.2,84.21,2.13,9.83,15.79,3.4,1.85,3.8,6.2,5.55,0.74,100.0,4,1.4,5.6,14,5.4,2.4,4.28,10,1.82,9.4,3.95,1.67,1,1
2024-11-02,SP1,13:00,Osasuna,Valladolid,H,H,2024/2025,4,1.0,7,21,4.74,4.89,80.0,2.2,84.21,2.12,9.0,57.89,3.0,2.06,3.2,6.6,5.13,1.74,80.0,4,1.4,6.0,12,3.8,2.24,3.87,20,1.79,9.2,3.95,1.73,0,0
2024-11-22,SP1,20:00,Getafe,Valladolid,H,D,2024/2025,5,1.0,6,15,4.74,3.63,0.0,1.2,84.21,2.03,7.64,26.32,2.0,2.16,3.4,5.2,4.14,0.79,60.0,3,0.6,4.4,15,2.0,2.79,3.5,12,1.88,7.8,3.95,1.44,0,0
2024-12-07,SP1,13:00,Las Palmas,Valladolid,H,D,2024/2025,5,1.0,9,17,4.74,5.21,40.0,1.2,84.21,1.85,8.79,47.37,1.8,2.14,3.4,4.8,4.97,1.11,60.0,2,1.2,4.4,13,3.4,2.14,3.82,11,2.03,7.8,3.95,1.83,1,0
2024-12-20,SP1,20:00,Girona,Valladolid,H,H,2024/2025,7,0.8,1,13,4.74,5.42,80.0,2.2,84.21,2.05,8.99,68.42,2.0,2.16,2.8,5.4,5.37,1.42,60.0,1,1.6,6.6,7,2.8,1.92,3.62,23,1.87,9.4,3.95,2.0,1,0
2025-01-17,SP1,20:00,Espanol,Valladolid,H,H,2024/2025,4,0.4,11,13,4.74,4.05,40.0,1.4,84.21,1.89,8.64,36.84,2.0,2.16,3.0,4.6,4.27,1.21,60.0,4,0.8,4.0,16,5.4,2.5,4.37,12,2.05,7.0,3.95,1.53,1,0
2025-02-01,SP1,15:15,Villarreal,Valladolid,H,H,2024/2025,8,0.6,8,9,4.74,5.26,80.0,2.6,84.21,2.05,9.2,73.68,2.8,2.04,3.8,3.8,4.9,2.26,80.0,2,1.2,4.4,14,5.6,1.45,4.3,22,1.83,8.2,3.95,3.0,1,0
2025-02-07,SP1,20:00,Vallecano,Valladolid,H,D,2024/2025,6,0.6,8,11,4.74,5.74,80.0,1.8,84.21,2.1,8.91,52.63,2.6,1.95,3.8,4.0,5.06,1.26,80.0,3,1.4,3.2,15,3.2,2.16,3.85,20,1.83,7.0,3.95,1.73,0,0
2025-02-23,SP1,13:00,Ath Bilbao,Valladolid,H,H,2024/2025,16,0.6,5,10,4.74,5.26,60.0,2.8,84.21,2.0,8.96,36.84,3.6,2.11,4.0,4.2,5.28,1.68,80.0,3,0.4,7.8,5,2.4,1.72,3.68,29,1.92,11.8,3.95,2.2,1,0
2025-03-08,SP1,17:30,Valencia,Valladolid,H,D,2024/2025,4,0.8,11,11,4.74,5.84,60.0,1.4,84.21,1.91,9.29,47.37,3.4,1.95,4.6,3.4,5.34,1.37,80.0,4,1.0,6.0,10,3.2,1.97,3.95,17,1.97,10.6,3.95,1.95,1,0
2025-03-29,SP1,13:00,Sociedad,Valladolid,H,H,2024/2025,2,0.8,12,20,4.74,6.74,80.0,1.4,84.21,2.04,9.56,42.11,3.4,2.08,4.4,3.8,5.73,1.05,80.0,5,1.2,4.6,10,2.8,2.02,3.83,12,1.83,9.0,3.95,1.91,1,0
2025-04-14,SP1,20:00,Ath Madrid,Valladolid,H,H,2024/2025,9,1.0,6,11,4.74,5.84,40.0,2.0,84.21,1.91,9.17,52.63,3.2,1.94,3.4,4.2,5.4,2.21,80.0,3,1.4,5.8,8,4.0,1.47,3.77,24,1.98,9.2,3.95,2.75,1,0
2025-04-24,SP1,20:30,Betis,Valladolid,H,D,2024/2025,6,1.2,10,7,4.74,5.42,80.0,2.2,84.21,1.93,9.0,57.89,4.0,1.88,3.8,4.2,5.21,1.68,100.0,5,1.0,6.2,7,2.8,1.42,3.79,16,1.94,10.0,3.95,3.2,1,0
2025-05-10,SP1,17:30,Mallorca,Valladolid,H,D,2024/2025,4,1.2,16,16,4.74,4.63,60.0,1.2,84.21,1.85,9.28,47.37,3.0,1.9,5.0,4.4,4.61,1.05,100.0,7,1.0,4.4,12,5.4,1.9,4.67,12,2.04,9.4,3.95,2.05,1,1
2025-05-24,SP1,17:30,Leganes,Valladolid,H,H,2024/2025,6,1.0,6,11,4.74,2.68,40.0,1.6,84.21,1.94,8.14,47.37,3.2,1.96,5.0,4.0,3.42,1.21,100.0,2,1.0,3.6,16,6.6,1.63,4.72,16,1.93,8.6,3.95,2.38,1,0
2023-08-11,SP1,18:30,Almeria,Vallecano,A,A,2023/2024,5,2.0,10,16,5.63,4.74,0.0,0.0,36.84,2.09,9.07,68.42,0.0,2.09,3.0,8.0,5.61,1.16,0.0,4,2.0,8.0,25,3.0,2.37,3.46,19,1.82,11.0,3.16,1.67,0,1
2023-08-21,SP1,20:30,Granada,Vallecano,A,D,2023/2024,7,2.0,17,14,5.63,4.47,0.0,0.0,36.84,2.08,9.11,47.37,0.0,2.0,4.5,6.5,5.02,1.26,0.0,9,2.0,5.0,11,6.0,2.49,4.09,14,1.82,9.5,3.16,1.57,0,1
2023-09-02,SP1,20:00,Betis,Vallecano,H,D,2023/2024,5,1.33,15,22,5.63,6.0,0.0,0.5,36.84,1.94,9.18,36.84,0.33,1.88,4.0,5.0,5.41,1.42,0.0,6,0.0,2.0,20,5.0,2.38,3.77,14,1.96,6.0,3.16,1.62,0,0
2023-09-27,SP1,20:30,Cadiz,Vallecano,D,D,2023/2024,2,1.0,9,16,5.63,4.74,25.0,1.25,36.84,2.11,8.02,26.32,0.25,2.09,3.5,4.0,4.84,0.84,0.0,4,0.5,4.25,13,3.0,2.53,3.18,9,1.8,7.75,3.16,1.62,0,0
2023-10-07,SP1,20:00,Sevilla,Vallecano,D,A,2023/2024,6,1.2,7,16,5.63,5.37,80.0,2.0,36.84,2.01,9.28,57.89,0.6,1.86,3.2,5.6,5.76,1.42,20.0,4,1.4,8.4,19,3.2,2.02,3.52,22,1.89,11.6,3.16,1.88,1,1
2023-10-22,SP1,13:00,Las Palmas,Vallecano,A,D,2023/2024,6,1.0,12,13,5.63,5.11,20.0,0.8,36.84,2.05,9.36,31.58,0.6,2.17,3.6,6.0,5.38,1.05,20.0,4,0.6,5.6,11,6.0,2.67,3.98,12,1.85,9.2,3.16,1.5,0,1
2023-11-05,SP1,20:00,Real Madrid,Vallecano,D,D,2023/2024,5,0.6,4,12,5.63,5.89,60.0,2.0,36.84,1.91,9.14,57.89,0.6,2.11,2.6,7.2,6.13,2.53,20.0,0,0.4,7.6,15,2.2,1.54,3.01,22,2.0,10.2,3.16,2.6,0,1
2023-12-02,SP1,15:15,Ath Bilbao,Vallecano,H,H,2023/2024,4,0.6,11,15,5.63,5.95,100.0,3.0,36.84,1.92,9.35,57.89,1.2,1.88,2.4,8.2,6.2,2.21,40.0,3,1.4,7.0,11,2.8,1.76,3.15,9,1.99,9.4,3.16,2.2,1,0
2023-12-15,SP1,20:00,Osasuna,Vallecano,H,D,2023/2024,4,0.6,9,20,5.63,5.16,20.0,1.4,36.84,2.01,9.17,26.32,1.4,2.05,2.2,9.8,5.65,1.0,40.0,3,1.2,4.2,13,5.2,2.53,3.52,10,1.91,6.4,3.16,1.57,0,0
2024-01-02,SP1,16:00,Getafe,Vallecano,A,A,2023/2024,0,0.6,12,16,5.63,4.16,20.0,1.0,36.84,1.91,8.33,31.58,1.0,1.94,2.4,7.8,4.92,1.05,20.0,8,0.8,4.4,16,4.0,2.89,3.41,5,2.01,6.8,3.16,1.44,0,0
2024-01-27,SP1,13:00,Sociedad,Vallecano,D,D,2023/2024,3,0.4,5,16,5.63,5.74,20.0,0.6,36.84,2.04,8.84,31.58,1.0,1.86,1.8,6.2,5.64,1.37,20.0,0,0.6,4.6,14,4.0,2.9,3.2,6,1.86,6.4,3.16,1.44,0,0
2024-01-31,SP1,20:00,Ath Madrid,Vallecano,H,D,2023/2024,3,0.6,10,11,5.63,4.21,60.0,2.0,36.84,2.12,8.87,78.95,1.4,2.3,2.8,5.0,4.58,2.21,40.0,2,1.0,3.6,13,8.8,2.09,4.29,8,1.82,6.4,3.16,1.87,1,1
2024-02-11,SP1,15:15,Mallorca,Vallecano,H,D,2023/2024,5,0.8,11,17,5.63,6.0,40.0,1.4,36.84,1.92,9.01,26.32,1.0,1.86,2.6,4.6,5.77,0.89,40.0,4,1.0,6.0,11,3.6,3.6,3.24,8,1.99,8.6,3.16,1.3,1,0
2024-02-26,SP1,20:00,Girona,Vallecano,H,D,2023/2024,8,0.8,7,13,5.63,4.32,80.0,3.0,36.84,2.09,7.89,68.42,1.4,2.11,2.8,3.2,4.48,2.79,60.0,1,0.8,3.8,16,4.2,1.82,3.41,14,1.82,6.6,3.16,2.05,1,0
2024-03-10,SP1,13:00,Alaves,Vallecano,H,H,2023/2024,4,0.4,9,13,5.63,5.63,20.0,1.0,36.84,2.12,9.32,26.32,1.6,1.83,3.2,4.2,5.68,1.21,60.0,3,1.0,7.6,10,5.2,2.75,3.64,12,1.83,10.8,3.16,1.48,0,1
2024-03-31,SP1,13:00,Celta,Vallecano,D,D,2023/2024,0,0.4,8,12,5.63,5.79,20.0,0.4,36.84,1.95,8.73,42.11,1.6,2.01,3.2,4.4,5.49,1.11,60.0,2,0.8,4.6,16,3.4,2.18,3.24,13,1.96,7.8,3.16,1.89,0,0
2024-04-28,SP1,17:30,Villarreal,Vallecano,H,H,2023/2024,7,0.2,20,15,5.63,6.05,60.0,2.2,36.84,2.04,9.05,73.68,1.8,1.89,3.2,4.0,5.66,1.89,60.0,4,0.8,5.2,8,3.6,2.06,3.39,15,1.92,8.4,3.16,1.9,1,0
2024-05-12,SP1,17:30,Valencia,Vallecano,D,D,2023/2024,5,0.0,12,14,5.63,4.11,20.0,0.4,36.84,1.99,8.28,36.84,1.4,1.99,3.6,4.2,4.61,1.05,40.0,1,0.6,5.2,21,4.8,2.7,3.67,13,1.9,8.8,3.16,1.5,0,0
2024-05-19,SP1,18:00,Barcelona,Vallecano,H,H,2023/2024,6,0.0,15,10,5.63,7.26,40.0,2.2,36.84,1.95,9.76,57.89,1.4,2.03,4.2,5.2,6.68,2.26,40.0,4,0.4,7.6,7,2.0,1.53,3.08,14,1.96,11.8,3.16,2.75,1,1
2024-08-18,SP1,18:00,Sociedad,Vallecano,A,D,2024/2025,5,2.0,12,14,6.16,6.74,100.0,1.0,36.84,1.83,11.87,42.11,1.0,1.89,5.0,10.0,7.25,1.05,100.0,5,2.0,10.0,21,5.0,2.8,4.62,11,2.06,15.0,4.89,1.5,1,1
2024-08-24,SP1,20:30,Getafe,Vallecano,D,D,2024/2025,0,1.0,3,16,6.16,3.63,0.0,0.0,36.84,1.83,8.52,26.32,0.5,1.77,3.5,6.5,4.49,0.79,50.0,1,0.0,3.0,18,2.0,3.53,4.03,12,2.08,6.5,4.89,1.33,0,0
2024-08-31,SP1,18:15,Espanol,Vallecano,H,D,2024/2025,5,1.0,17,14,6.16,4.05,50.0,1.0,36.84,2.0,9.86,36.84,1.0,1.99,4.67,5.33,4.8,1.21,66.67,5,1.0,5.0,16,5.5,3.0,5.06,10,1.92,9.67,4.89,1.4,1,0
2024-09-25,SP1,18:00,Girona,Vallecano,D,D,2024/2025,0,0.75,2,8,6.16,5.42,66.67,1.67,36.84,1.92,9.65,68.42,0.75,2.04,4.25,5.0,5.35,1.42,50.0,0,1.33,3.33,16,3.0,2.02,4.3,11,1.96,7.58,4.89,1.9,0,0
2024-10-05,SP1,17:30,Valladolid,Vallecano,A,D,2024/2025,5,1.0,17,13,6.16,4.26,40.0,0.6,36.84,2.19,10.13,47.37,0.8,2.12,6.0,5.0,4.86,0.58,60.0,3,0.8,4.8,18,6.0,2.76,5.27,13,1.75,10.8,4.89,1.5,1,1
2024-10-20,SP1,13:00,Mallorca,Vallecano,H,D,2024/2025,5,0.6,10,9,6.16,4.63,20.0,0.8,36.84,1.81,10.52,47.37,0.8,1.87,5.4,4.8,5.25,1.05,40.0,2,0.6,6.8,13,5.8,2.88,5.27,19,2.1,12.2,4.89,1.44,0,1
2024-11-24,SP1,15:15,Sevilla,Vallecano,H,H,2024/2025,3,0.6,9,14,6.16,5.21,20.0,1.0,36.84,1.94,10.17,26.32,1.0,1.88,5.6,5.8,5.51,0.89,40.0,1,0.6,5.2,14,4.2,2.38,4.66,11,1.97,10.8,4.89,1.62,0,1
2024-12-07,SP1,17:30,Valencia,Vallecano,A,A,2024/2025,6,0.6,6,5,6.16,5.84,40.0,1.6,36.84,2.02,10.76,47.37,0.6,2.08,5.0,7.0,6.19,1.37,20.0,1,1.2,7.4,12,3.8,2.85,4.57,14,1.87,12.4,4.89,1.44,0,1
2024-12-18,SP1,20:30,Villarreal,Vallecano,D,D,2024/2025,5,0.8,18,10,6.16,5.26,60.0,1.6,36.84,2.08,10.62,73.68,0.8,2.21,5.8,7.6,5.69,2.26,20.0,3,1.2,5.0,15,4.8,1.87,4.93,14,1.83,10.8,4.89,2.05,0,1
2024-12-22,SP1,20:00,Betis,Vallecano,D,H,2024/2025,5,0.6,10,9,6.16,5.42,40.0,1.4,36.84,1.85,10.29,57.89,0.8,1.98,4.2,7.6,5.76,1.68,0.0,4,1.0,4.8,14,4.6,2.19,4.53,14,2.05,9.0,4.89,1.73,0,0
2025-01-19,SP1,17:30,Osasuna,Vallecano,D,A,2024/2025,3,0.8,8,9,6.16,4.89,60.0,1.4,36.84,2.03,9.96,57.89,0.8,1.98,4.4,7.0,5.43,1.74,0.0,3,1.4,5.0,13,4.0,2.43,4.53,12,1.83,9.4,4.89,1.62,0,0
2025-01-31,SP1,20:00,Leganes,Vallecano,A,D,2024/2025,1,1.0,19,7,6.16,2.68,60.0,0.6,36.84,2.13,9.06,47.37,0.6,2.09,5.6,5.8,3.83,1.21,0.0,3,2.4,2.4,19,6.0,2.58,5.23,5,1.78,8.0,4.89,1.53,0,1
2025-02-17,SP1,20:00,Barcelona,Vallecano,H,H,2024/2025,5,0.8,9,11,6.16,8.53,40.0,2.0,36.84,1.99,11.86,68.42,0.8,2.01,5.8,4.8,7.55,2.74,0.0,4,0.8,8.4,9,3.2,1.36,4.31,14,1.88,14.2,4.89,3.4,0,0
2025-03-09,SP1,15:15,Real Madrid,Vallecano,H,H,2024/2025,5,0.8,20,12,6.16,8.42,60.0,2.6,36.84,2.09,11.83,63.16,1.0,2.11,5.6,4.2,7.29,2.37,20.0,6,1.0,7.0,17,4.0,1.56,4.54,10,1.81,12.6,4.89,2.5,1,0
